"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","NUM_TRIPS"
"931",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2011,56.6,6.3,0.836333859563903
"932",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2011,55.7,2,0.863652310017271
"933",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2011,53.4,4.9,0.882240730246114
"934",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2011,41.7,4.9,0.921647304080311
"935",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011,39.7,6.5,0.991602237154577
"936",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2011,37.7,6.3,0.821823726252159
"937",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2011,44.6,2,0.766297967940414
"938",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,49.3,4.9,0.872183317141623
"939",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,48.4,1.9,0.848233079663212
"940",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2011,51.9,4.6,0.893811056239206
"941",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011,51.2,6.3,0.938420903497409
"942",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,42.8,5.9,0.952178796955959
"943",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011,45.5,3,0.746108929727979
"944",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011,51.7,4,0.775539049006909
"945",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,59.1,2.5,0.834033287456822
"946",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,57.1,2.4,0.866860292530225
"947",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2011,58.9,2.8,0.891112437931779
"948",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011,46.4,7.4,0.899506827504318
"949",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,46.2,6.3,0.897503103411054
"950",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011,53.9,5.1,0.779639262197755
"951",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011,59.7,5.6,0.776493685233161
"952",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,63.6,5.3,0.829496235427461
"953",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,57,3,0.840358174114853
"954",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2011,48.2,5.1,0.894954595746978
"955",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011,40.7,6.1,0.922224133743523
"956",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,43.9,5.6,0.936084912025043
"957",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011,54.6,7.4,0.782855677892919
"958",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011,54,4.9,0.770806347150259
"959",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,47.5,4.9,0.789949670768566
"960",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,47.6,6.7,0.797392797387737
"961",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2011,56.5,3.5,0.733116769214162
"962",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2011,55.5,2.9,0.691515881368739
"963",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011,62,5.6,0.727540749136442
"964",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2011,60.5,5.6,0.801666734132124
"965",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2011,50.3,7.4,0.836266394106218
"966",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,43.5,7.7,0.883326924114853
"967",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,45.8,4.2,0.932860063147668
"968",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,42.2,4.3,0.945231541450777
"969",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,47.5,3.7,0.804463177353195
"970",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,52.6,2.5,0.787996545768566
"971",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,58.2,4.6,0.819025596394646
"972",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,55.6,3.7,0.852024638385147
"973",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,41.6,8.1,0.889437607944732
"974",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,42.3,4.7,0.933936137197755
"975",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,42.6,5.7,0.959426273747841
"976",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,33.8,3.3,0.824225496545769
"977",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,37.7,3.6,0.804608228087219
"978",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,39,4,0.862161323402418
"979",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,43,2.8,0.859385119818653
"980",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,51.3,6.9,0.911768674438687
"981",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,50.6,7.3,0.962514505073402
"982",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,38.8,5.5,0.954056023316062
"983",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,28.3,4.6,0.857858713838515
"984",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,36,5.4,0.800565360535406
"985",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,45.4,5.4,0.838939712867012
"986",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,48.7,3.7,0.850027660837651
"987",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,55,6.1,0.836296753562176
"988",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,47.4,4.9,0.799774328044041
"989",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,45.7,9.8,0.70059673197323
"990",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,30,7.5,0.77107452234456
"991",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,42.8,2.6,0.784626646157167
"992",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,50.6,4.6,0.804102237154577
